Deal ID,Company ID,Company Name,Description,Investor ID,Investor Name,Investor Status,Primary Investor Type,Preferred Industries,Investor HQ,Lead Partner,Lead/Sole,Deal No.,"Total Deal Size (million, USD)",Deal Size Status,Deal Type 1,Deal Class,Company City,Company Post Code,Company Country/Territory,Deal Status,Primary Industry Sector,Primary Industry Group,Primary Industry Code,Verticals,All Industries,Business Status,Financing Status
80942-77T,98282-62,Bankin',"Developer of a mobile application designed to facilitate money management. The company's platform combines intelligent algorithms and human coaching to provide customized alternatives regarding savings, credit, and insurance, enabling customers to save and manage their money in a hassle-free manner.",111563-74,CommerzVentures,Former Investor,Venture Capital,"Automation/Workflow Software, Business/Productivity Software, Communication Software, Database Software, Educational Software, Entertainment Software, Financial Services, Financial Software, Internet Software, Network Management Software, Other Software, Software Development Applications, Vertical Market Software","Frankfurt, Germany",Patrick Meisberger,No,5.0,7.34,Actual,Later Stage VC,Venture Capital,Paris,75011.0,France,Completed,Information Technology,Software,Financial Software,"FinTech, Mobile",Financial Software*; Other Financial Services; Application Software,Generating Revenue,Venture Capital-Backed
93688-03T,170121-97,Keakr,"Operator of a social media platform intended to create a music video by using the in-app recording studio. The company's platform helps to create and share hip-hop videos with video filers, and vocal effects and automatically mixes and masters the videos that can be shared with rappers, beatmakers, singers, dancers and disc jockeys, record the song and compete with other artists, enabling users to listen to music from different artists and genres and challenge others on fun battles.",162587-08,Daphni,Former Investor,Venture Capital,"Financial Services, Software","Paris, France",Mathieu Daix,No,2.0,1.52,Actual,Early Stage VC,Venture Capital,Paris,75011.0,France,Completed,Consumer Products and Services (B2C),Media,"Movies, Music and Entertainment","Mobile, TMT","Movies, Music and Entertainment*; Application Software; Entertainment Software",Generating Revenue,Venture Capital-Backed
80781-85T,158325-94,EkWateur,"Supplier of green energy intended to provide users with green electricity, gas, and firewood. The company's platform offers green electricity, gas, and wood for homes or businesses to switch to more transparent, more environmentally friendly, and more digital energy in just a few clicks, enabling clients to accelerate the energy transition by boosting demand for cleaner energy to encourage large producers to replace fossil fuels.",42463-99,Aster Capital,Former Investor,Venture Capital,"Energy, IT Services","Paris, France",Jean-Marc Bally,Yes,2.0,2.1,Actual,Early Stage VC,Venture Capital,Paris,75009.0,France,Completed,Energy,Utilities,Multi-Utilities,"CleanTech, Climate Tech, LOHAS & Wellness, Oil & Gas",Multi-Utilities*; Electric Utilities; Gas Utilities; Application Software,Generating Revenue,Venture Capital-Backed
80781-85T,158325-94,EkWateur,"Supplier of green energy intended to provide users with green electricity, gas, and firewood. The company's platform offers green electricity, gas, and wood for homes or businesses to switch to more transparent, more environmentally friendly, and more digital energy in just a few clicks, enabling clients to accelerate the energy transition by boosting demand for cleaner energy to encourage large producers to replace fossil fuels.",61409-80,BNP Paribas Développement,Active Investor,PE/Buyout,"Commercial Products, Commercial Services, Distributors/Wholesale (B2C), General Merchandise Stores, Internet Retail, Internet Service Providers, IT Services, Other Business Products and Services, Other Communications and Networking, Other Consumer Products and Services, Other Healthcare, Other Information Technology, Other Retail, Pharmaceuticals and Biotechnology, Software, Telecommunications Service Providers, Wireless Service Providers","Paris, France",Nicolas Tymen,No,2.0,2.1,Actual,Early Stage VC,Venture Capital,Paris,75009.0,France,Completed,Energy,Utilities,Multi-Utilities,"CleanTech, Climate Tech, LOHAS & Wellness, Oil & Gas",Multi-Utilities*; Electric Utilities; Gas Utilities; Application Software,Generating Revenue,Venture Capital-Backed
80781-85T,158325-94,EkWateur,"Supplier of green energy intended to provide users with green electricity, gas, and firewood. The company's platform offers green electricity, gas, and wood for homes or businesses to switch to more transparent, more environmentally friendly, and more digital energy in just a few clicks, enabling clients to accelerate the energy transition by boosting demand for cleaner energy to encourage large producers to replace fossil fuels.",59000-59,Bouygues Telecom Initiatives,Active Investor,Corporate Venture Capital,"Security Services (B2B), Software","Meudon-la-Foret, France",Georges Passet,No,2.0,2.1,Actual,Early Stage VC,Venture Capital,Paris,75009.0,France,Completed,Energy,Utilities,Multi-Utilities,"CleanTech, Climate Tech, LOHAS & Wellness, Oil & Gas",Multi-Utilities*; Electric Utilities; Gas Utilities; Application Software,Generating Revenue,Venture Capital-Backed
80781-85T,158325-94,EkWateur,"Supplier of green energy intended to provide users with green electricity, gas, and firewood. The company's platform offers green electricity, gas, and wood for homes or businesses to switch to more transparent, more environmentally friendly, and more digital energy in just a few clicks, enabling clients to accelerate the energy transition by boosting demand for cleaner energy to encourage large producers to replace fossil fuels.",463644-10,Witold Marais,Active Investor,Angel (individual),,"Paris, France",Witold Marais,No,2.0,2.1,Actual,Early Stage VC,Venture Capital,Paris,75009.0,France,Completed,Energy,Utilities,Multi-Utilities,"CleanTech, Climate Tech, LOHAS & Wellness, Oil & Gas",Multi-Utilities*; Electric Utilities; Gas Utilities; Application Software,Generating Revenue,Venture Capital-Backed
94994-02T,98374-87,Espaciel,"Manufacturer of reflectors intended to bring more natural light into houses. The company's reflectors help in diffusing sunlight from outside and balance the tone of rooms accordingly, enabling users to increase the luminosity of their rooms.",51728-23,IDF Capital,Former Investor,PE/Buyout,Software,"Paris, France",Patrick Rizzo,No,4.0,0.84,Actual,Early Stage VC,Venture Capital,Lille,59000.0,France,Completed,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,Manufacturing,Other Consumer Durables*,Generating Revenue,Venture Capital-Backed
94994-02T,98374-87,Espaciel,"Manufacturer of reflectors intended to bring more natural light into houses. The company's reflectors help in diffusing sunlight from outside and balance the tone of rooms accordingly, enabling users to increase the luminosity of their rooms.",166126-15,Noria,Former Investor,Family Office,"Energy Infrastructure, Energy Production, Energy Storage, Media","Lille, France",Christophe Guillaume,No,4.0,0.84,Actual,Early Stage VC,Venture Capital,Lille,59000.0,France,Completed,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,Manufacturing,Other Consumer Durables*,Generating Revenue,Venture Capital-Backed
82335-88T,170503-30,1Check,"Developer of a cloud-based management platform designed to cater to the needs of the hospitality sector. The company's platform allows managers to create and organize the schedule of cleaning and maintenance teams for accommodation spaces and tourism activities with complete local support and guidance, enabling the hospitality sector to improve customer service quality and increase the team's productivity.",170510-77,Jean-François Richardoz,Former Investor,Angel (individual),"Restaurants, Hotels and Leisure, Software",,Jean-François Richardoz,No,4.0,0.89,Actual,Later Stage VC,Venture Capital,Nice,6200.0,France,Completed,Information Technology,Software,Business/Productivity Software,"SaaS, TMT","Business/Productivity Software*; Information Services (B2C); Other Restaurants, Hotels and Leisure",Generating Revenue,Venture Capital-Backed
118840-15T,84363-58,Bureaux A Partager,"Operator of an office renting platform intended to offer co-working spaces. The company's platform offer tools to manage a community and simplify the administrative follow-up of a shared space, enabling businesses and other corporate entities to rent out their extra space for business co-working purposes.",61806-61,Inter Invest,Former Investor,Asset Manager,"Commercial Services, Software","Paris, France",Julien Hugot,Yes,3.0,2.1,Actual,Later Stage VC,Venture Capital,Paris,75003.0,France,Completed,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),"AdTech, TMT",Media and Information Services (B2B)*,Generating Revenue,Venture Capital-Backed
106382-35T,228468-25,Charme & Traditions,"Operator of an online travel booking platform designed to bring together owners and tourists to promote rural tourism. The company's platform aggregates a number of properties and generates traffic by offering a wide selection of guest houses, cottages, charming hotels, and restaurants, enabling tourists to conveniently book travel products and services.",223764-13,Iron Capital.,Former Investor,Venture Capital,Software,"London, United Kingdom",Julien Foussard,No,1.0,,,Later Stage VC,Venture Capital,Paris,75008.0,France,Completed,Consumer Products and Services (B2C),Media,Information Services (B2C),"E-Commerce, TMT","Information Services (B2C)*; Other Restaurants, Hotels and Leisure",Generating Revenue,Venture Capital-Backed
